"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","Travels"
2020-08-25,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-26,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-27,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-28,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-29,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-30,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-08-31,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-01,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-02,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-03,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-04,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-05,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-06,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-07,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-08,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-09,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-10,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-11,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-12,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-13,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-14,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-15,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-16,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-17,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-18,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-19,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-20,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-21,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-22,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-23,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-24,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-25,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-26,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-27,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-28,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-29,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-09-30,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-10-01,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-10-02,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-10-03,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-10-04,"Austria",33.33333,66.66667,25,33.33333,25,0,50
2020-10-05,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-06,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-07,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-08,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-09,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-10,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-11,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-12,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-13,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-14,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-15,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-16,"Austria",34.16667,66.66667,25,33.33333,30,0,50
2020-10-17,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-18,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-19,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-20,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-21,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-22,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-23,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-24,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-25,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-26,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-27,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-28,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-29,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-30,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-10-31,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-11-01,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-11-02,"Austria",48.05556,66.66667,55,46.66667,30,40,50
2020-11-03,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-04,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-05,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-06,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-07,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-08,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-09,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-10,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-11,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-12,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-13,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-14,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-15,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-16,"Austria",63.05556,66.66667,55,66.66667,100,40,50
2020-11-17,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-18,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-19,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-20,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-21,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-22,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-23,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-24,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-25,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-26,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-27,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-28,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-29,"Austria",79.44444,66.66667,100,100,100,60,50
2020-11-30,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-01,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-02,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-03,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-04,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-05,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-06,"Austria",79.44444,66.66667,100,100,100,60,50
2020-12-07,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-08,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-09,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-10,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-11,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-12,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-13,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-14,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-15,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-16,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-17,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-18,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-19,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-20,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-21,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-22,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-23,"Austria",60.83333,66.66667,75,33.33333,100,40,50
2020-12-24,"Austria",54.16667,66.66667,75,33.33333,100,0,50
2020-12-25,"Austria",54.16667,66.66667,75,33.33333,100,0,50
2020-12-26,"Austria",75.27778,66.66667,75,100,100,60,50
2020-12-27,"Austria",75.27778,66.66667,75,100,100,60,50
2020-12-28,"Austria",75.27778,66.66667,75,100,100,60,50
2020-12-29,"Austria",75.27778,66.66667,75,100,100,60,50
2020-12-30,"Austria",75.27778,66.66667,75,100,100,60,50
2020-12-31,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-01,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-02,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-03,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-04,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-05,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-06,"Austria",75.27778,66.66667,75,100,100,60,50
2021-01-07,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-08,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-09,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-10,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-11,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-12,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-13,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-14,"Austria",79.44444,66.66667,100,100,100,60,50
2021-01-15,"Austria",82.22222,66.66667,100,100,100,60,66.66667
2021-01-16,"Austria",82.22222,66.66667,100,100,100,60,66.66667
2021-01-17,"Austria",82.22222,66.66667,100,100,100,60,66.66667
2021-01-18,"Austria",82.22222,66.66667,100,100,100,60,66.66667
2020-01-15,"Azerbaijan",0,0,0,0,0,0,0
2020-01-16,"Azerbaijan",0,0,0,0,0,0,0
2020-01-17,"Azerbaijan",0,0,0,0,0,0,0
2020-01-18,"Azerbaijan",0,0,0,0,0,0,0
2020-01-19,"Azerbaijan",0,0,0,0,0,0,0
2020-01-20,"Azerbaijan",0,0,0,0,0,0,0
2020-01-21,"Azerbaijan",0,0,0,0,0,0,0
2020-01-22,"Azerbaijan",0,0,0,0,0,0,0
2020-01-23,"Azerbaijan",0,0,0,0,0,0,0
2020-01-24,"Azerbaijan",0,0,0,0,0,0,0
2020-01-25,"Azerbaijan",0,0,0,0,0,0,0
2020-01-26,"Azerbaijan",0,0,0,0,0,0,0
2020-01-27,"Azerbaijan",0,0,0,0,0,0,0
2020-01-28,"Azerbaijan",0,0,0,0,0,0,0
2020-01-29,"Azerbaijan",0,0,0,0,0,0,0
2020-01-30,"Azerbaijan",0,0,0,0,0,0,0
2020-01-31,"Azerbaijan",0,0,0,0,0,0,0
2020-02-01,"Azerbaijan",0,0,0,0,0,0,0
2020-02-02,"Azerbaijan",0,0,0,0,0,0,0
2020-02-03,"Azerbaijan",0,0,0,0,0,0,0
2020-02-04,"Azerbaijan",0,0,0,0,0,0,0
2020-02-05,"Azerbaijan",0,0,0,0,0,0,0
2020-02-06,"Azerbaijan",0,0,0,0,0,0,0
2020-02-07,"Azerbaijan",0,0,0,0,0,0,0
2020-02-08,"Azerbaijan",0,0,0,0,0,0,0
2020-02-09,"Azerbaijan",0,0,0,0,0,0,0
2020-02-10,"Azerbaijan",0,0,0,0,0,0,0
2020-02-11,"Azerbaijan",0,0,0,0,0,0,0
2020-02-12,"Azerbaijan",0,0,0,0,0,0,0
2020-02-13,"Azerbaijan",0,0,0,0,0,0,0
2020-02-14,"Azerbaijan",0,0,0,0,0,0,0
2020-02-15,"Azerbaijan",0,0,0,0,0,0,0
2020-02-16,"Azerbaijan",0,0,0,0,0,0,0
2020-02-17,"Azerbaijan",0,0,0,0,0,0,0
2020-02-18,"Azerbaijan",0,0,0,0,0,0,0
2020-02-19,"Azerbaijan",0,0,0,0,0,0,0
2020-02-20,"Azerbaijan",0,0,0,0,0,0,0
2020-02-21,"Azerbaijan",0,0,0,0,0,0,0
2020-02-22,"Azerbaijan",0,0,0,0,0,0,0
2020-02-23,"Azerbaijan",0,0,0,0,0,0,0
2020-02-24,"Azerbaijan",0,0,0,0,0,0,0
2020-02-25,"Azerbaijan",0,0,0,0,0,0,0
2020-02-26,"Azerbaijan",0,0,0,0,0,0,0
2020-02-27,"Azerbaijan",0,0,0,0,0,0,0
2020-02-28,"Azerbaijan",0,0,0,0,0,0,0
2020-02-29,"Azerbaijan",0,0,0,0,0,0,0
2020-03-01,"Azerbaijan",2.777778,0,0,0,0,0,16.666667
2020-03-02,"Azerbaijan",2.777778,0,0,0,0,0,16.666667
2020-03-03,"Azerbaijan",21.66667,13.33333,100,0,0,0,16.66667
2020-03-04,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-05,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-06,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-07,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-08,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-09,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-10,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-11,"Azerbaijan",38.33333,13.33333,100,0,100,0,16.66667
2020-03-12,"Azerbaijan",43.88889,13.33333,100,0,100,0,50
2020-03-13,"Azerbaijan",43.88889,13.33333,100,0,100,0,50
2020-03-14,"Azerbaijan",55,13.33333,100,66.66667,100,0,50
2020-03-15,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-16,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-17,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-18,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-19,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-20,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-21,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-22,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-23,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-24,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-25,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-26,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-27,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-28,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-29,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-30,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-03-31,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-01,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-02,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-03,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-04,"Azerbaijan",82.22222,13.33333,100,100,100,80,100
2020-04-05,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-06,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-07,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-08,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-09,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-10,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-11,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-12,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-13,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-14,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-15,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-16,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-17,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-18,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-19,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-20,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-21,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-22,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-23,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-24,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-25,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-26,"Azerbaijan",85.55556,13.33333,100,100,100,100,100
2020-04-27,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-28,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-29,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-04-30,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-01,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-02,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-03,"Azerbaijan",80,13.33333,100,66.66667,100,100,100
2020-05-04,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-05,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-06,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-07,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-08,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-09,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-10,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-11,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-12,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-13,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-14,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-15,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-16,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-17,"Azerbaijan",76.66667,13.33333,100,66.66667,100,80,100
2020-05-18,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-19,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-20,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-21,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-22,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-23,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-24,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-25,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-26,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-27,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-28,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-29,"Azerbaijan",63.33333,13.33333,100,66.66667,100,0,100
2020-05-30,"Azerbaijan",72.22222,66.66667,100,66.66667,100,0,100
2020-05-31,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-01,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-02,"Azerbaijan",56.94444,66.66667,100,0,75,0,100
2020-06-03,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-04,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-05,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-06,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-07,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-08,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-09,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-10,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-11,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-12,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-13,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-14,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-15,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-16,"Azerbaijan",75.83333,100,100,0,75,80,100
2020-06-17,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-18,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-19,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-20,"Azerbaijan",62.5,100,100,0,75,0,100
2020-06-21,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-22,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-23,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-24,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-25,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-26,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-27,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-28,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-29,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-06-30,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-01,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-02,"Azerbaijan",83.61111,100,100,46.66667,75,80,100
2020-07-03,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-04,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-05,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-06,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-07,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-08,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-09,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-10,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-11,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-12,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-13,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-14,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-15,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-16,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-17,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-18,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-19,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-20,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-21,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-22,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-23,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-24,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-25,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-26,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-27,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-28,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-29,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-30,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-07-31,"Azerbaijan",84.44444,100,100,46.66667,80,80,100
2020-08-01,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-02,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-03,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-04,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-05,"Azerbaijan",73.33333,100,100,46.66667,80,80,33.33333
2020-08-06,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-07,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-08,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-09,"Azerbaijan",70,100,100,46.66667,80,60,33.33333
2020-08-10,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-11,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-12,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-13,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-14,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-15,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-16,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-17,"Azerbaijan",66.66667,100,100,46.66667,80,40,33.33333
2020-08-18,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-19,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-20,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-21,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-22,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-23,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-24,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-25,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-26,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-27,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-28,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-29,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-30,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-08-31,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-01,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-02,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-03,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-04,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-05,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-06,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-07,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-08,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-09,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-10,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-11,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-12,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-13,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-14,"Azerbaijan",64.44444,100,100,33.33333,80,40,33.33333
2020-09-15,"Azerbaijan",60.27778,100,75,33.33333,80,40,33.33333
2020-09-16,"Azerbaijan",60.27778,100,75,33.33333,80,40,33.33333
2020-09-17,"Azerbaijan",60.27778,100,75,33.33333,80,40,33.33333
2020-09-18,"Azerbaijan",60.27778,100,75,33.33333,80,40,33.33333
2020-09-19,"Azerbaijan",60.27778,100,75,33.33333,80,40,33.33333
